Gene	pos.pvalue	pos.fdr	neg.pvalue	neg.fdr
candidate655	0.63436738849266	0.999240725923241	0.178762616842703	0.96381535756926
candidate656	0.917288692499939	0.999994678303908	0.116023342477776	0.952985163940253
candidate657	0.156838589431076	0.962247002915446	0.883472563897463	0.99601666216953
candidate658	0.896242645141742	0.999994678303908	0.191577490019843	0.96381535756926
candidate659	0.0175675480745827	0.962247002915446	0.750077358226334	0.99601666216953
candidate66	0.363564773291017	0.962247002915446	0.792374212441029	0.99601666216953
candidate660	0.597390720977395	0.999240725923241	0.439668435237126	0.96381535756926
candidate661	0.0293751855837788	0.962247002915446	0.990890319761283	0.996736254736174
candidate662	0.325724792849879	0.962247002915446	0.786147111442717	0.99601666216953
candidate663	0.755625522011607	0.999994678303908	0.152195365603492	0.96381535756926
candidate664	0.239749176560613	0.962247002915446	0.446934893251805	0.96381535756926
candidate665	0.205401352402789	0.962247002915446	0.902061985749849	0.99601666216953
candidate666	0.527925655692909	0.999240725923241	0.404262700148825	0.96381535756926
candidate667	0.510507119171758	0.999240725923241	0.675889859882946	0.99601666216953
candidate668	0.660259754358327	0.999240725923241	0.465174184388581	0.96381535756926
candidate669	0.375166449750068	0.962247002915446	0.777687734032481	0.99601666216953
candidate67	0.805889316356424	0.999994678303908	0.295239200382126	0.96381535756926
candidate670	0.821980191710903	0.999994678303908	0.259062919984343	0.96381535756926
candidate672	0.106986059024054	0.962247002915446	0.924448210118816	0.99601666216953
candidate673	0.968288489236697	0.999994678303908	0.0837788273391655	0.905106345331804
candidate674	0.25144204366229	0.962247002915446	0.871642232320089	0.99601666216953
candidate675	0.797062832084069	0.999994678303908	0.290999385323689	0.96381535756926
candidate676	0.905466346697192	0.999994678303908	0.194473206054368	0.96381535756926
candidate677	0.861579172674735	0.999994678303908	0.217795340415208	0.96381535756926
candidate678	0.450050551565796	0.999240725923241	0.689727329624579	0.99601666216953
candidate68	0.409683024381993	0.967427988225044	0.753447725293131	0.99601666216953
candidate681	0.0412274572973226	0.962247002915446	0.938804717527531	0.99601666216953
candidate682	0.629441474965607	0.999240725923241	0.387215668145695	0.96381535756926
candidate683	0.698435661343503	0.999240725923241	0.43665258703916	0.96381535756926
candidate684	0.547347092734086	0.999240725923241	0.533417510820887	0.978251471144728
candidate685	0.490366240529222	0.999240725923241	0.172859472836464	0.96381535756926
candidate686	0.808754566223622	0.999994678303908	0.266678575315479	0.96381535756926
candidate687	0.729015606857646	0.999994678303908	0.414879104651026	0.96381535756926
candidate690	0.65199689347624	0.999240725923241	0.498834289997558	0.965734675841926
candidate691	0.541694279507682	0.999240725923241	0.625184705178812	0.99601666216953
candidate692	0.362944570273842	0.962247002915446	0.751815436134151	0.99601666216953
candidate693	0.572173459000386	0.999240725923241	0.620226043262445	0.99601666216953
candidate694	0.350836249549488	0.962247002915446	0.78125801361799	0.99601666216953
candidate695	0.0303027592479209	0.962247002915446	0.987021606502405	0.996736254736174
candidate696	0.718866492874632	0.999240725923241	0.35083713388799	0.96381535756926
candidate697	0.607945813143707	0.999240725923241	0.485182169581793	0.96381535756926
candidate698	0.145845079620486	0.962247002915446	0.920241760113957	0.99601666216953
candidate699	0.289408028422577	0.962247002915446	0.526687452478321	0.978251471144728
candidate7	0.588814546214259	0.999240725923241	0.0841674765747669	0.905106345331804
candidate70	0.988016311443823	0.999994678303908	0.0364167058266001	0.637812590620167
candidate700	0.360699970685365	0.962247002915446	0.788827797401691	0.99601666216953
candidate701	0.363417247543876	0.962247002915446	0.486974103565391	0.96381535756926
candidate704	0.0755733283418861	0.962247002915446	0.532340979742445	0.978251471144728
candidate705	0.418249240230786	0.970938488883887	0.698141686155542	0.99601666216953
candidate706	0.188501772293577	0.962247002915446	0.404070708025614	0.96381535756926
candidate707	0.116027874199249	0.962247002915446	0.947211135549368	0.99601666216953
candidate708	0.473260687033376	0.999240725923241	0.661806003076781	0.99601666216953
candidate709	0.312349780880026	0.962247002915446	0.835603234376946	0.99601666216953
candidate71	0.996894638542954	0.999994678303908	0.00777357235222598	0.410182168761895
candidate710	0.574431024384903	0.999240725923241	0.602259240179632	0.99601666216953
candidate711	0.126778384391264	0.962247002915446	0.944548645302132	0.99601666216953
candidate712	0.0979489253858887	0.962247002915446	0.948568517482692	0.99601666216953
candidate714	0.234178833403698	0.962247002915446	0.827126613683861	0.99601666216953
candidate715	0.29318893224446	0.962247002915446	0.845920783142116	0.99601666216953
candidate717	0.699274586695442	0.999240725923241	0.334697518430927	0.96381535756926
candidate718	0.83152252863917	0.999994678303908	0.262087435204279	0.96381535756926
candidate719	0.634843700984315	0.999240725923241	0.469174182922068	0.96381535756926
candidate72	0.1945586359112	0.962247002915446	0.905060924123213	0.99601666216953
candidate720	0.698435661343503	0.999240725923241	0.43665258703916	0.96381535756926
candidate721	0.274067480299542	0.962247002915446	0.521948526722212	0.978251471144728
candidate722	0.617690822433424	0.999240725923241	0.574712321930942	0.99601666216953
candidate723	0.148315862830988	0.962247002915446	0.933930665652871	0.99601666216953
candidate725	0.313348674666517	0.962247002915446	0.834037370832488	0.99601666216953
candidate726	0.772591612556853	0.999994678303908	0.327182150300604	0.96381535756926
candidate727	0.346352133949243	0.962247002915446	0.544990677140691	0.978251471144728
candidate728	0.0936996154751178	0.962247002915446	0.962366520539823	0.99601666216953
candidate729	0.758909864052036	0.999994678303908	0.401427980664226	0.96381535756926
candidate73	0.859993448872469	0.999994678303908	0.0618682322717935	0.842782808502431
candidate731	0.0255585746869255	0.962247002915446	0.974593206006059	0.996736254736174
candidate732	0.494156393055803	0.999240725923241	0.432496766081156	0.96381535756926
candidate733	0.716236191838103	0.999240725923241	0.132455433774842	0.96381535756926
candidate734	0.454677563765798	0.999240725923241	0.332771323123641	0.96381535756926
candidate735	0.846168172309177	0.999994678303908	0.291050705750272	0.96381535756926
candidate736	0.264546462409719	0.962247002915446	0.836599303704663	0.99601666216953
candidate737	0.0789436970887666	0.962247002915446	0.962825252419297	0.99601666216953
candidate738	0.313923385367358	0.962247002915446	0.828089275200685	0.99601666216953
candidate739	0.663321962573823	0.999240725923241	0.524211738489365	0.978251471144728
candidate74	0.0787713601952335	0.962247002915446	0.54226333821292	0.978251471144728
candidate740	0.891194868942141	0.999994678303908	0.202807423029951	0.96381535756926
candidate741	0.408074738933255	0.967427988225044	0.733772722687177	0.99601666216953
candidate742	0.239860763605858	0.962247002915446	0.214160490308168	0.96381535756926
candidate743	0.358809466003747	0.962247002915446	0.554551302583085	0.978251471144728
candidate744	0.00469459081358981	0.962247002915446	0.99888166155751	0.99888166155751
candidate745	0.348413582004411	0.962247002915446	0.767321085458819	0.99601666216953
candidate746	0.649111954277494	0.999240725923241	0.127660472797625	0.96381535756926
candidate748	0.791035746548267	0.999994678303908	0.221659558775255	0.96381535756926
candidate749	0.259775023348905	0.962247002915446	0.678199955158427	0.99601666216953
candidate75	0.341436912442085	0.962247002915446	0.662177561917237	0.99601666216953
candidate750	0.610110470836614	0.999240725923241	0.538806061251495	0.978251471144728
candidate751	0.0805889469532435	0.962247002915446	0.946944370212454	0.99601666216953
candidate752	0.669645187867772	0.999240725923241	0.484226084669125	0.96381535756926
candidate753	0.908748305961521	0.999994678303908	0.169820913353321	0.96381535756926
candidate754	0.848375653165192	0.999994678303908	0.292825739005918	0.96381535756926
candidate755	0.525830789890875	0.999240725923241	0.33535897373666	0.96381535756926
candidate756	0.201030079756323	0.962247002915446	0.362384471363949	0.96381535756926
candidate757	0.209333637941385	0.962247002915446	0.869788807416661	0.99601666216953
candidate759	0.0825035494958081	0.962247002915446	0.964533451921498	0.99601666216953
candidate76	0.819563502137969	0.999994678303908	0.260644558544601	0.96381535756926
candidate760	0.347084736204353	0.962247002915446	0.789676059241603	0.99601666216953
candidate761	0.190926040161482	0.962247002915446	0.851447545266698	0.99601666216953
candidate762	0.326016548672841	0.962247002915446	0.798750423268982	0.99601666216953
candidate763	0.283818838473562	0.962247002915446	0.21282202795293	0.96381535756926
candidate764	0.698435661343503	0.999240725923241	0.43665258703916	0.96381535756926
candidate767	0.298773402235482	0.962247002915446	0.805976610989415	0.99601666216953
candidate768	0.0995185209814117	0.962247002915446	0.945360069992639	0.99601666216953
candidate769	0.500042587880359	0.999240725923241	0.682391393253054	0.99601666216953
candidate77	0.734932902429331	0.999994678303908	0.411101405247044	0.96381535756926
candidate770	0.433601430400518	0.989439858541335	0.7388661403645	0.99601666216953
candidate771	0.71254517669096	0.999240725923241	0.449974999148882	0.96381535756926
candidate772	0.328893348203873	0.962247002915446	0.821574084597072	0.99601666216953
candidate773	0.853219485592793	0.999994678303908	0.129902011271267	0.96381535756926
candidate774	0.549595562764765	0.999240725923241	0.437939675670705	0.96381535756926
candidate775	0.289171567711561	0.962247002915446	0.619960529064065	0.99601666216953
candidate776	0.282402517520882	0.962247002915446	0.399270735269666	0.96381535756926
candidate777	0.780742946163611	0.999994678303908	0.360292790654551	0.96381535756926
candidate778	0.263502442821465	0.962247002915446	0.677326812676501	0.99601666216953
candidate779	0.543622409798503	0.999240725923241	0.342927437789465	0.96381535756926
candidate78	0.228646489646855	0.962247002915446	0.831588896338188	0.99601666216953
candidate780	0.807128033100863	0.999994678303908	0.0995599882088465	0.905238192293776
candidate782	0.249062547179715	0.962247002915446	0.688442017598038	0.99601666216953
candidate783	0.50029798511137	0.999240725923241	0.644467902311656	0.99601666216953
candidate784	0.452905507511067	0.999240725923241	0.379672041741753	0.96381535756926
candidate786	0.63280947012709	0.999240725923241	0.519002214115637	0.978251471144728
candidate787	0.285588029433956	0.962247002915446	0.792507107069554	0.99601666216953
candidate789	0.0852702274418633	0.962247002915446	0.856223390629354	0.99601666216953
candidate79	0.794194351431119	0.999994678303908	0.315831637359819	0.96381535756926
candidate790	0.696220693506515	0.999240725923241	0.353199877272391	0.96381535756926
candidate792	0.971035742759819	0.999994678303908	0.0335636037324901	0.637812590620167
candidate793	0.557662639111651	0.999240725923241	0.419791401684737	0.96381535756926
candidate794	0.90755354841656	0.999994678303908	0.13134688746748	0.96381535756926
candidate795	0.274806892208169	0.962247002915446	0.856424554184732	0.99601666216953
candidate796	0.996089488276902	0.999994678303908	0.0140987639771728	0.508384842235702
candidate797	0.354672892955758	0.962247002915446	0.784586666102718	0.99601666216953
candidate798	0.252034836508208	0.962247002915446	0.704617996343673	0.99601666216953
candidate799	0.305191547407373	0.962247002915446	0.653829126368159	0.99601666216953
candidate9	0.0470965572739093	0.962247002915446	0.942895906271518	0.99601666216953
candidate90	0.850946633335585	0.999994678303908	0.197878379283387	0.96381535756926
candidate900	0.227947647954626	0.962247002915446	0.856743926628343	0.99601666216953
candidate901	0.409595844838465	0.967427988225044	0.421773894694347	0.96381535756926
candidate905	0.0818203854510048	0.962247002915446	0.93651008740729	0.99601666216953
candidate909	0.23396120374318	0.962247002915446	0.887169267945722	0.99601666216953
candidate91	0.942568721534286	0.999994678303908	0.137231131785268	0.96381535756926
candidate92	0.0791583218744684	0.962247002915446	0.965823986767033	0.99601666216953
candidate93	0.161753850500679	0.962247002915446	0.272315794342704	0.96381535756926
candidate931	0.875709582007411	0.999994678303908	0.20393502141967	0.96381535756926
candidate932	0.715015912643159	0.999240725923241	0.4147786187625	0.96381535756926
candidate933	0.973483071292624	0.999994678303908	0.0723359038146578	0.905106345331804
candidate935	0.0557535652575933	0.962247002915446	0.850710332244349	0.99601666216953
candidate937	0.76819499733749	0.999994678303908	0.377920231103424	0.96381535756926
candidate938	0.558405167225046	0.999240725923241	0.585561629429216	0.99601666216953
candidate94	0.88384790674904	0.999994678303908	0.194541051129316	0.96381535756926
candidate940	0.369604850823904	0.962247002915446	0.491805604442524	0.96381535756926
candidate941	0.21893884520499	0.962247002915446	0.895166352176757	0.99601666216953
candidate942	0.38495639475711	0.967427988225044	0.74810340439968	0.99601666216953
candidate946	0.635045177561953	0.999240725923241	0.500103233628452	0.965734675841926
candidate947	0.395222463799324	0.967427988225044	0.701286037508077	0.99601666216953
candidate948	0.419736867135775	0.970938488883887	0.537634554138899	0.978251471144728
candidate949	0.314238803840929	0.962247002915446	0.823860082589098	0.99601666216953
candidate953	0.105762260633001	0.962247002915446	0.955106953710818	0.99601666216953
candidate955	0.931070356361776	0.999994678303908	0.0655889394091245	0.858330206576499
candidate957	0.351990247265426	0.962247002915446	0.787899021239047	0.99601666216953
candidate958	0.105832381713655	0.962247002915446	0.594566344935655	0.99601666216953
candidate962	0.19840008668185	0.962247002915446	0.908701875462082	0.99601666216953
candidate964	0.271593106004714	0.962247002915446	0.86000326571523	0.99601666216953
candidate966	0.828635067937531	0.999994678303908	0.265117285357976	0.96381535756926
candidate967	0.606313256913786	0.999240725923241	0.353055405901292	0.96381535756926
candidate97	0.498988701118393	0.999240725923241	0.53527903916976	0.978251471144728
candidate972	0.35120159282979	0.962247002915446	0.783537861727576	0.99601666216953
candidate977	0.731465630688532	0.999994678303908	0.406589276564082	0.96381535756926
candidate978	0.762832852541614	0.999994678303908	0.361795427016329	0.96381535756926
candidate979	0.51836439441356	0.999240725923241	0.596727590513207	0.99601666216953
candidate98	0.923088335165931	0.999994678303908	0.167137507892969	0.96381535756926
candidate980	0.680394655584807	0.999240725923241	0.473608576040953	0.96381535756926
candidate984	0.490681285851001	0.999240725923241	0.678357794885246	0.99601666216953
candidate986	0.290377784071698	0.962247002915446	0.849356666684776	0.99601666216953
candidate987	0.653000200849734	0.999240725923241	0.360091866369	0.96381535756926
candidate989	0.226963597421115	0.962247002915446	0.633477509300254	0.99601666216953
candidate99	0.177369811474078	0.962247002915446	0.920619977624811	0.99601666216953
candidate990	0.597052875855148	0.999240725923241	0.399115562134908	0.96381535756926
candidate992	0.217802928116525	0.962247002915446	0.894039118108461	0.99601666216953
candidate994	0.0946755053514639	0.962247002915446	0.946598022535214	0.99601666216953
candidate995	0.0784810205363344	0.962247002915446	0.951381503701518	0.99601666216953
candidate997	0.56499555097684	0.999240725923241	0.623135506340717	0.99601666216953
candidate998	0.0736575115475711	0.962247002915446	0.846171239508243	0.99601666216953
candidate999	0.275801146808889	0.962247002915446	0.834010828211711	0.99601666216953
unknown1045	0.366483692140322	0.962247002915446	0.795728210044196	0.99601666216953
unknown1065	0.647290629659866	0.999240725923241	0.291420959490157	0.96381535756926
unknown1066	0.144158145055893	0.962247002915446	0.90109801654222	0.99601666216953
unknown1114	0.51130947534018	0.999240725923241	0.307271731259126	0.96381535756926
unknown1115	0.558206086432578	0.999240725923241	0.486966961803326	0.96381535756926
unknown1118	0.950029528797305	0.999994678303908	0.0940954632556064	0.905106345331804
unknown1119	0.46681141244596	0.999240725923241	0.665076608559189	0.99601666216953
unknown114	0.195400759787446	0.962247002915446	0.826829600408779	0.99601666216953
unknown119	0.170486566705982	0.962247002915446	0.921353739416163	0.99601666216953
unknown1243	0.175858067520664	0.962247002915446	0.903265603846853	0.99601666216953
unknown1246	0.247435515143683	0.962247002915446	0.829214520931468	0.99601666216953
unknown1248	0.344240566809021	0.962247002915446	0.779728590696642	0.99601666216953
unknown1249	0.0284167358783682	0.962247002915446	0.99120410175928	0.996736254736174
unknown1479	0.969417721056505	0.999994678303908	0.0616375353350059	0.842782808502431
unknown1480	0.822420385940023	0.999994678303908	0.301938576263983	0.96381535756926
unknown1483	0.19478169238819	0.962247002915446	0.909819061204921	0.99601666216953
unknown1484	0.852653457967403	0.999994678303908	0.2831290443624	0.96381535756926
unknown1485	0.356115195762979	0.962247002915446	0.799530348445182	0.99601666216953
unknown1486	0.820252951552677	0.999994678303908	0.24175731585949	0.96381535756926
unknown1487	0.130374917120024	0.962247002915446	0.891907747668511	0.99601666216953
unknown1488	0.135224544292459	0.962247002915446	0.908163584369437	0.99601666216953
unknown1900	0.73819023713387	0.999994678303908	0.278670990571453	0.96381535756926
unknown1905	0.402403364083157	0.967427988225044	0.766057650399741	0.99601666216953
unknown2199	0.385496974616971	0.967427988225044	0.761079922199287	0.99601666216953
unknown2201	0.371246999677528	0.962247002915446	0.572208209343047	0.99601666216953
unknown2204	0.698435661343503	0.999240725923241	0.43665258703916	0.96381535756926
unknown2205	0.403126312435458	0.967427988225044	0.6277662767412	0.99601666216953
unknown2342	0.878581196921591	0.999994678303908	0.241352750353801	0.96381535756926
unknown2345	0.0190013733684575	0.962247002915446	0.994239247048293	0.996736254736174
unknown2370	0.460994495981345	0.999240725923241	0.717665901311601	0.99601666216953
unknown2372	0.911268547047989	0.999994678303908	0.1701694534022	0.96381535756926
unknown2374	0.37209929765873	0.962247002915446	0.766804758341061	0.99601666216953
unknown2375	0.713684488317842	0.999240725923241	0.256837644290118	0.96381535756926
unknown2376	0.415062905225427	0.967427988225044	0.753829093023608	0.99601666216953
unknown2377	0.238663059190967	0.962247002915446	0.613240871598247	0.99601666216953
unknown2578	0.71438861793632	0.999240725923241	0.425915887637894	0.96381535756926
unknown2590	0.758661159999076	0.999994678303908	0.326437154904104	0.96381535756926
unknown2593	0.835116203353351	0.999994678303908	0.313081277779591	0.96381535756926
unknown2620	0.668427181074703	0.999240725923241	0.200030100493466	0.96381535756926
unknown264	0.895726008231089	0.999994678303908	0.208246200187119	0.96381535756926
unknown265	0.343873421602919	0.962247002915446	0.770512744356136	0.99601666216953
unknown271	0.461586879937087	0.999240725923241	0.696749263367279	0.99601666216953
unknown273	0.811823110600782	0.999994678303908	0.344511897357044	0.96381535756926
unknown274	0.722638644522634	0.999994678303908	0.284349074083367	0.96381535756926
unknown275	0.885634422977549	0.999994678303908	0.184480466687821	0.96381535756926
unknown276	0.737027444927283	0.999994678303908	0.235831930621723	0.96381535756926
unknown278	0.39580652745661	0.967427988225044	0.692177324830876	0.99601666216953
unknown2804	0.409884398270505	0.967427988225044	0.596129165900992	0.99601666216953
unknown2805	0.911185406499174	0.999994678303908	0.179211726065012	0.96381535756926
unknown288	0.979036754670081	0.999994678303908	0.0596305935652908	0.842782808502431
unknown291	0.957858475938292	0.999994678303908	0.0350684960866343	0.637812590620167
unknown3099	0.195736680043838	0.962247002915446	0.812295458887153	0.99601666216953
unknown462	0.277860008026963	0.962247002915446	0.835500435740647	0.99601666216953
unknown464	0.393110718261692	0.967427988225044	0.750752431393767	0.99601666216953
unknown465	0.400997433713163	0.967427988225044	0.221252789521686	0.96381535756926
unknown466	0.00763177621089861	0.962247002915446	0.82036288356813	0.99601666216953
unknown475	0.361256217618025	0.962247002915446	0.796747449597504	0.99601666216953
unknown600	0.231096892733223	0.962247002915446	0.79387402270954	0.99601666216953
unknown602	0.270769461171648	0.962247002915446	0.861922330746513	0.99601666216953
unknown604	0.0719712146166404	0.962247002915446	0.949396104536283	0.99601666216953
unknown846	0.338209373353204	0.962247002915446	0.612260639317822	0.99601666216953
unknown847	0.260869766643795	0.962247002915446	0.86326492610053	0.99601666216953
